timestamp,source,bits_length,entropy_score,shannon_entropy,min_entropy,bit_distribution,generation_time_ms,shots_used,num_qubits
2026-04-23T15:06:49.861246Z,synthetic_quantum,944,0.9979,0.9922,0.9528,0.5147,224.42,512,16
2026-04-23T15:12:18.238596Z,synthetic_quantum,736,0.9844,0.9834,0.8955,0.4663,2630.75,512,32
2026-04-23T15:13:24.211630Z,synthetic_quantum,638,0.9809,0.9673,0.9132,0.4568,3948.99,1024,22
2026-04-23T15:08:35.549423Z,synthetic_quantum,387,0.9857,0.9744,0.9302,0.4535,62.43,1024,9
2026-04-23T15:16:17.210922Z,synthetic_quantum,792,0.9599,0.948,0.9268,0.5001,1219.38,1024,18
2026-04-23T15:06:27.991442Z,synthetic_quantum,416,0.9749,0.9724,0.9622,0.5048,344.57,256,8
2026-04-23T15:17:22.572541Z,synthetic_quantum,620,0.9883,0.9737,0.8564,0.5447,1744.79,1024,10
2026-04-23T15:10:29.185325Z,synthetic_quantum,1127,0.9725,0.956,0.9375,0.5241,817.81,512,23
2026-04-23T15:13:04.432480Z,synthetic_quantum,1037,0.97,0.9551,0.9247,0.5432,773.8,512,17
2026-04-23T15:11:24.503397Z,synthetic_quantum,800,0.986,0.9826,0.945,0.5052,1193.9,512,20
2026-04-23T15:08:40.981068Z,synthetic_quantum,351,0.9524,0.9455,0.9182,0.4659,210.41,256,9
2026-04-23T15:13:15.164911Z,synthetic_quantum,1798,0.9574,0.9407,0.8641,0.5272,286.56,256,31
2026-04-23T15:12:23.231036Z,synthetic_quantum,676,0.9769,0.9618,0.9125,0.5167,194.21,256,13
2026-04-23T15:07:13.824788Z,synthetic_quantum,752,0.9044,0.8934,0.8399,0.541,2373.33,1024,16
2026-04-23T15:17:26.271630Z,synthetic_quantum,768,0.6147,0.6028,0.5498,0.5302,2702.41,1024,16
2026-04-23T15:07:28.587450Z,synthetic_quantum,1040,0.9509,0.9433,0.8828,0.4722,2554.96,1024,26
2026-04-23T15:16:09.510102Z,synthetic_quantum,1008,0.9781,0.9645,0.9024,0.4935,1278.05,512,28
2026-04-23T15:16:37.439626Z,synthetic_quantum,900,0.9789,0.9724,0.9633,0.4634,1706.58,1024,20
2026-04-23T15:08:57.734842Z,synthetic_quantum,1475,0.9917,0.9867,0.8944,0.5047,104.19,256,25
2026-04-23T15:18:21.181593Z,synthetic_quantum,540,0.9939,0.9743,0.8499,0.5346,3286.6,1024,18
2026-04-23T19:58:33.538061Z,synthetic_quantum,299,0.991,0.9732,0.9498,0.4888,909.94,1024,13
2026-04-23T19:58:35.055704Z,synthetic_quantum,637,0.9883,0.976,0.9733,0.5166,2586.9,1024,13
2026-04-23T19:58:36.763824Z,synthetic_quantum,600,0.9881,0.9776,0.9149,0.4882,591.62,512,20
2026-04-23T19:58:35.956021Z,synthetic_quantum,624,0.9062,0.894,0.8026,0.497,203.88,256,24
2026-04-23T19:58:40.984985Z,synthetic_quantum,672,0.7022,0.7021,0.6014,0.5197,580.61,256,14
2026-04-23T19:58:41.557743Z,synthetic_quantum,704,0.9761,0.9601,0.9369,0.5279,4150.43,1024,22
2026-04-23T19:58:40.218814Z,synthetic_quantum,1500,0.5211,0.5155,0.4576,0.5048,3651.78,1024,30
2026-04-23T19:58:42.746961Z,synthetic_quantum,1425,0.9888,0.9849,0.8708,0.5176,563.83,256,25
2026-04-23T19:58:40.040835Z,synthetic_quantum,341,0.9547,0.953,0.8592,0.5335,2061.08,1024,11
2026-04-23T19:58:50.538218Z,synthetic_quantum,1210,0.9758,0.9576,0.833,0.5403,482.74,512,22
2026-04-23T19:58:49.515178Z,synthetic_quantum,713,0.9953,0.9793,0.9124,0.499,452.96,256,31
2026-04-23T19:58:39.722499Z,synthetic_quantum,400,0.9554,0.9553,0.8844,0.4537,342.63,1024,10
2026-04-23T19:58:41.039748Z,synthetic_quantum,616,0.9933,0.9789,0.8697,0.4837,694.9,1024,22
2026-04-23T19:58:42.517816Z,synthetic_quantum,432,0.9842,0.9698,0.895,0.4766,1711.22,512,27
2026-04-23T19:58:44.779973Z,synthetic_quantum,490,0.919,0.9121,0.8299,0.4625,327.05,256,14
2026-04-23T19:59:02.114409Z,synthetic_quantum,408,0.7403,0.7277,0.6595,0.4818,375.77,512,12
2026-04-23T19:58:59.547914Z,synthetic_quantum,527,0.9747,0.9672,0.8711,0.5418,1125.83,256,31
2026-04-23T19:58:44.222946Z,synthetic_quantum,1040,0.9972,0.9889,0.9311,0.4923,641.24,512,26
2026-04-23T19:58:51.709973Z,synthetic_quantum,1664,0.9609,0.9594,0.8896,0.5287,169.31,256,26
2026-04-23T19:59:10.414975Z,synthetic_quantum,784,0.9772,0.9672,0.9298,0.5019,25.11,256,16
2026-04-23T19:58:47.333520Z,synthetic_quantum,936,0.9663,0.9574,0.8651,0.5339,2123.85,512,26
2026-04-23T19:59:10.527833Z,synthetic_quantum,506,0.9762,0.971,0.9619,0.4634,712.78,512,23
2026-04-23T19:59:00.078379Z,synthetic_quantum,520,0.9358,0.9186,0.8231,0.4696,60.05,512,10
2026-04-23T19:59:12.212305Z,synthetic_quantum,1530,0.7101,0.6965,0.659,0.4741,2290.91,512,30
2026-04-23T19:58:55.861986Z,synthetic_quantum,493,0.9528,0.9468,0.9128,0.488,201.58,256,17
2026-04-23T19:59:15.338838Z,synthetic_quantum,527,0.8677,0.8593,0.7774,0.4683,2861.34,1024,17
2026-04-23T19:59:24.572712Z,synthetic_quantum,400,0.9886,0.9821,0.9121,0.4904,1546.57,512,20
2026-04-23T19:58:52.029635Z,synthetic_quantum,1333,0.7249,0.7195,0.6965,0.5155,1985.9,512,31
2026-04-23T19:58:53.779869Z,synthetic_quantum,969,0.9504,0.941,0.8534,0.5153,867.94,1024,19
2026-04-23T19:59:11.983639Z,synthetic_quantum,364,0.9665,0.9512,0.823,0.5257,635.19,512,14
2026-04-23T19:59:03.935344Z,synthetic_quantum,440,0.9639,0.9637,0.9138,0.4614,931.37,256,20
2026-04-23T19:59:01.068832Z,synthetic_quantum,950,0.9751,0.9715,0.9114,0.5392,659.32,256,25
2026-04-23T19:59:12.902314Z,synthetic_quantum,378,0.9662,0.9634,0.9189,0.519,1665.96,512,18
2026-04-23T19:59:11.854520Z,synthetic_quantum,1400,0.9708,0.9596,0.9241,0.517,4734.77,1024,25
2026-04-23T19:59:24.297904Z,synthetic_quantum,1176,0.9936,0.9804,0.9413,0.5327,1420.59,512,21
2026-04-23T19:59:38.578233Z,synthetic_quantum,832,0.6831,0.6765,0.6742,0.5312,376.99,1024,26
2026-04-23T19:59:19.811965Z,synthetic_quantum,1104,0.9679,0.9583,0.847,0.4959,3523.86,1024,23
2026-04-23T19:59:10.606548Z,synthetic_quantum,450,0.9807,0.9796,0.9057,0.548,313.29,512,9
2026-04-23T19:59:38.643801Z,synthetic_quantum,598,0.9682,0.9649,0.943,0.452,3816.59,1024,26
2026-04-23T19:59:22.992719Z,synthetic_quantum,387,0.9836,0.9832,0.9069,0.5022,521.4,1024,9
2026-04-23T19:58:55.718196Z,synthetic_quantum,819,0.9871,0.9825,0.9375,0.5283,492.65,256,13
2026-04-23T19:59:47.786821Z,synthetic_quantum,840,0.5671,0.5589,0.4952,0.4969,92.65,256,14
2026-04-23T19:59:50.025660Z,synthetic_quantum,722,0.9591,0.9545,0.939,0.538,918.8,256,19
2026-04-23T19:59:47.210978Z,synthetic_quantum,570,0.5379,0.5358,0.484,0.4629,722.94,1024,30
2026-04-23T19:59:02.729882Z,synthetic_quantum,690,0.9588,0.9502,0.8254,0.4735,5446.19,1024,30
2026-04-23T19:59:54.411304Z,synthetic_quantum,1426,0.9646,0.9608,0.8361,0.4654,1433.85,512,23
2026-04-23T19:59:21.952242Z,synthetic_quantum,527,0.9102,0.8925,0.8967,0.4588,2084.28,1024,17
2026-04-23T19:59:24.312423Z,synthetic_quantum,432,0.7611,0.7604,0.7295,0.515,2333.41,1024,12
2026-04-23T19:59:27.152125Z,synthetic_quantum,480,0.7426,0.7413,0.6689,0.4719,3196.76,1024,24
2026-04-23T19:59:29.811962Z,synthetic_quantum,390,0.9807,0.9774,0.892,0.4818,546.82,256,15
2026-04-23T19:59:58.409843Z,synthetic_quantum,344,0.6577,0.6478,0.635,0.4681,411.76,1024,8
2026-04-23T19:59:19.339641Z,synthetic_quantum,242,0.9741,0.9612,0.9482,0.4977,674.71,512,11
2026-04-23T19:59:07.191472Z,synthetic_quantum,780,0.9752,0.9684,0.9492,0.549,3462.72,1024,20
2026-04-23T19:59:21.271530Z,synthetic_quantum,1728,0.9622,0.9502,0.821,0.4842,2247.08,512,27
2026-04-23T20:00:15.897496Z,synthetic_quantum,546,0.9634,0.9555,0.9304,0.5257,219.03,512,21
2026-04-23T20:00:20.513924Z,synthetic_quantum,810,0.9875,0.9762,0.8738,0.5229,984.54,256,30
2026-04-23T19:59:34.436259Z,synthetic_quantum,841,0.9516,0.9397,0.8303,0.5029,1977.62,512,29
2026-04-23T20:00:17.366440Z,synthetic_quantum,1508,0.8563,0.8416,0.7831,0.5038,5399.31,1024,29
2026-04-23T20:00:04.267874Z,synthetic_quantum,425,0.9536,0.9517,0.854,0.4969,1434.71,1024,17
2026-04-23T19:59:13.055023Z,synthetic_quantum,1860,0.9817,0.9622,0.908,0.5089,3204.68,1024,30
2026-04-23T19:59:22.422811Z,synthetic_quantum,800,0.9854,0.9796,0.9483,0.55,190.37,256,16
2026-04-23T19:59:18.991015Z,synthetic_quantum,252,0.9797,0.9691,0.9358,0.5168,306.29,256,14
2026-04-23T19:59:30.911906Z,synthetic_quantum,1769,0.9601,0.9498,0.8441,0.5232,248.61,256,29
2026-04-23T19:59:50.600397Z,synthetic_quantum,1050,0.9542,0.9353,0.9266,0.4676,1081.41,1024,21
2026-04-23T19:59:17.664297Z,synthetic_quantum,1560,0.9624,0.9604,0.9105,0.4735,317.87,512,26
2026-04-23T19:59:42.205601Z,synthetic_quantum,720,0.9875,0.9703,0.9662,0.4721,100.51,256,18
2026-04-23T19:59:16.712024Z,synthetic_quantum,858,0.9753,0.9693,0.8751,0.5493,2821.82,1024,22
2026-04-23T20:00:12.393150Z,synthetic_quantum,1197,0.9507,0.9365,0.9361,0.4783,560.53,512,19
2026-04-23T20:00:15.196193Z,synthetic_quantum,1425,0.6697,0.6667,0.6575,0.5089,148.87,256,25
2026-04-23T19:59:33.857512Z,synthetic_quantum,1539,0.986,0.9778,0.9343,0.4744,1131.41,256,27
2026-04-23T20:00:30.647470Z,synthetic_quantum,936,0.959,0.9523,0.8367,0.502,2045.89,512,26
2026-04-23T19:59:12.970500Z,synthetic_quantum,836,0.9957,0.9796,0.9852,0.4651,425.75,512,19
2026-04-23T19:59:37.932538Z,synthetic_quantum,528,0.9503,0.9404,0.8127,0.5156,774.04,1024,11
2026-04-23T20:00:07.469467Z,synthetic_quantum,1620,0.9924,0.9863,0.913,0.5499,725.03,512,27
2026-04-23T20:00:58.647798Z,synthetic_quantum,812,0.9832,0.9752,0.9117,0.4681,2587.71,1024,14
2026-04-23T20:00:33.205500Z,synthetic_quantum,561,0.9577,0.9388,0.9335,0.4782,1822.02,1024,11
2026-04-23T20:00:51.590295Z,synthetic_quantum,840,0.9763,0.965,0.9099,0.4614,378.15,256,15
2026-04-23T20:00:41.089714Z,synthetic_quantum,1364,0.981,0.9628,0.8513,0.4896,3889.78,1024,22
2026-04-23T19:59:34.692697Z,synthetic_quantum,882,0.9972,0.9928,0.8957,0.4712,399.58,256,21
2026-04-23T20:00:52.552897Z,synthetic_quantum,676,0.9954,0.9861,0.9077,0.5308,342.38,1024,26
2026-04-23T20:01:12.578065Z,synthetic_quantum,504,0.9569,0.9386,0.9094,0.5173,1174.59,512,28
2026-04-23T20:01:04.555938Z,synthetic_quantum,944,0.9746,0.9734,0.9486,0.5247,339.0,512,16
2026-04-23T20:01:16.790971Z,synthetic_quantum,260,0.741,0.7294,0.7023,0.5142,970.42,1024,13
2026-04-23T20:00:00.320942Z,synthetic_quantum,261,0.9658,0.9479,0.9375,0.4612,79.38,256,9
2026-04-23T20:00:30.853579Z,synthetic_quantum,342,0.9819,0.9812,0.8614,0.4658,536.78,1024,18
2026-04-23T19:59:24.191826Z,synthetic_quantum,840,0.9556,0.9388,0.9081,0.5116,2631.09,512,28
2026-04-23T20:01:14.957576Z,synthetic_quantum,532,0.9599,0.9411,0.8892,0.5456,2676.36,1024,14
2026-04-23T20:00:35.004910Z,synthetic_quantum,1298,0.9697,0.9531,0.91,0.4822,1493.73,1024,22
2026-04-23T20:00:23.615222Z,synthetic_quantum,832,0.9941,0.9858,0.8918,0.5288,542.16,256,32
2026-04-23T20:00:33.413741Z,synthetic_quantum,925,0.6623,0.6498,0.6493,0.491,3842.31,1024,25
2026-04-23T20:01:24.161624Z,synthetic_quantum,990,0.9865,0.972,0.8784,0.4641,174.57,256,22
2026-04-23T19:59:30.738732Z,synthetic_quantum,320,0.9588,0.9462,0.9161,0.4858,140.81,1024,10
2026-04-23T20:01:00.067924Z,synthetic_quantum,416,0.961,0.9493,0.8826,0.4585,3131.65,1024,16
2026-04-23T20:00:53.928659Z,synthetic_quantum,925,0.9914,0.9852,0.9747,0.455,200.96,256,25
2026-04-23T19:59:51.343517Z,synthetic_quantum,885,0.9767,0.9653,0.9311,0.4765,655.72,512,15
2026-04-23T20:01:31.534314Z,synthetic_quantum,234,0.9536,0.9495,0.8629,0.4871,154.01,512,13
2026-04-23T20:01:44.017029Z,synthetic_quantum,731,0.9796,0.9684,0.9285,0.5245,925.41,1024,17
2026-04-23T20:01:46.404676Z,synthetic_quantum,1189,0.9572,0.9444,0.9137,0.4512,478.25,256,29
2026-04-23T20:01:40.411499Z,synthetic_quantum,1224,0.9591,0.9566,0.8172,0.5289,1331.18,512,24
2026-04-23T20:00:53.309180Z,synthetic_quantum,444,0.9848,0.9822,0.9554,0.5144,652.23,512,12
2026-04-23T19:59:47.624863Z,synthetic_quantum,1696,0.6244,0.6188,0.5901,0.5083,3049.04,512,32
2026-04-23T20:00:31.750424Z,synthetic_quantum,288,0.5445,0.5337,0.4974,0.4991,663.2,1024,8
2026-04-23T20:00:05.491863Z,synthetic_quantum,850,0.9816,0.9782,0.9571,0.4564,781.06,256,25
2026-04-23T20:00:27.129509Z,synthetic_quantum,240,0.9713,0.9713,0.877,0.4993,156.84,512,15
2026-04-23T19:59:56.571355Z,synthetic_quantum,324,0.9693,0.9666,0.8826,0.5159,189.37,256,12
2026-04-23T20:01:32.982549Z,synthetic_quantum,396,0.9835,0.9664,0.9338,0.4997,1061.2,512,11
2026-04-23T19:59:52.849929Z,synthetic_quantum,833,0.6538,0.6495,0.6201,0.507,782.33,256,17
2026-04-23T19:59:29.753780Z,synthetic_quantum,1653,0.9804,0.9633,0.9694,0.5173,1142.0,512,29
2026-04-23T20:00:43.204895Z,synthetic_quantum,1050,0.9956,0.9854,0.9279,0.5132,571.58,512,25
2026-04-23T20:02:06.932578Z,synthetic_quantum,462,0.9878,0.9728,0.9396,0.5314,153.78,1024,21
2026-04-23T20:00:44.784464Z,synthetic_quantum,441,0.9765,0.9725,0.8987,0.5017,503.73,512,9
2026-04-23T20:00:14.702146Z,synthetic_quantum,180,0.9977,0.9854,0.9397,0.524,671.9,512,10
2026-04-23T19:59:54.981453Z,synthetic_quantum,630,0.9584,0.9508,0.9273,0.4534,533.7,256,18
2026-04-23T20:00:03.561088Z,synthetic_quantum,340,0.9917,0.9766,0.8615,0.5244,585.05,512,20
2026-04-23T20:00:18.977376Z,synthetic_quantum,504,0.9861,0.9669,0.8495,0.4922,4483.24,1024,24
2026-04-23T20:00:59.802984Z,synthetic_quantum,1696,0.9926,0.9926,0.8613,0.5429,806.34,512,32
2026-04-23T20:01:34.884547Z,synthetic_quantum,189,0.9755,0.9731,0.8848,0.5116,36.88,256,9
2026-04-23T20:01:47.324307Z,synthetic_quantum,1083,0.9518,0.9468,0.8164,0.5391,1424.98,1024,19
2026-04-23T20:01:01.997144Z,synthetic_quantum,1364,0.979,0.9727,0.8757,0.4692,1068.29,256,22
2026-04-23T20:00:51.167707Z,synthetic_quantum,736,0.9654,0.9547,0.8671,0.5378,671.11,512,32
2026-04-23T20:01:23.767004Z,synthetic_quantum,690,0.9555,0.9526,0.8682,0.5133,3773.29,1024,23
2026-04-23T20:02:17.188115Z,synthetic_quantum,702,0.992,0.9828,0.9422,0.4886,1004.29,512,26
2026-04-23T20:02:23.668194Z,synthetic_quantum,1107,0.7789,0.7752,0.6955,0.4649,838.05,1024,27
2026-04-23T20:02:04.112876Z,synthetic_quantum,870,0.9062,0.9025,0.8732,0.4744,1066.17,1024,29
2026-04-23T20:00:12.182413Z,synthetic_quantum,828,0.9777,0.9679,0.9111,0.4757,756.58,1024,18
2026-04-23T20:00:08.721226Z,synthetic_quantum,1650,0.8451,0.8358,0.809,0.472,1726.82,1024,30
2026-04-23T20:00:25.758307Z,synthetic_quantum,700,0.8544,0.8478,0.7471,0.5481,1163.71,512,14
2026-04-23T19:59:46.656360Z,synthetic_quantum,1342,0.9734,0.966,0.8446,0.4885,607.87,256,22
2026-04-23T20:02:45.688384Z,synthetic_quantum,495,0.9896,0.9814,0.8541,0.4957,1647.34,1024,11
2026-04-23T20:00:42.110224Z,synthetic_quantum,899,0.9716,0.9596,0.9105,0.5203,790.9,256,31
2026-04-23T20:00:44.784134Z,synthetic_quantum,648,0.9739,0.9696,0.8496,0.4503,2390.16,512,27
2026-04-23T20:01:04.299583Z,synthetic_quantum,1064,0.9978,0.9835,0.9614,0.4552,2541.28,1024,19
2026-04-23T20:02:19.042501Z,synthetic_quantum,663,0.9758,0.9621,0.9632,0.46,169.05,512,17
2026-04-23T20:00:50.608677Z,synthetic_quantum,832,0.9708,0.9532,0.8889,0.4896,271.32,256,26
2026-04-23T20:01:49.781775Z,synthetic_quantum,1300,0.9506,0.9439,0.9323,0.4622,1226.53,256,26
2026-04-23T20:01:21.870985Z,synthetic_quantum,1144,0.9582,0.9391,0.8989,0.5426,722.72,256,22
2026-04-23T20:00:32.173644Z,synthetic_quantum,672,0.9895,0.9815,0.9056,0.5427,1172.67,1024,32
2026-04-23T20:01:41.218534Z,synthetic_quantum,666,0.9741,0.9643,0.8844,0.4778,32.46,256,18
2026-04-23T20:00:28.961992Z,synthetic_quantum,915,0.9774,0.9675,0.8691,0.5353,1326.34,1024,15
2026-04-23T20:00:47.404128Z,synthetic_quantum,768,0.6957,0.6818,0.6766,0.5264,66.59,1024,12
2026-04-23T20:03:08.408188Z,synthetic_quantum,667,0.9604,0.9472,0.9009,0.4755,3460.31,1024,23
2026-04-23T19:59:57.502135Z,synthetic_quantum,1045,0.9712,0.9711,0.8432,0.5267,484.14,256,19
2026-04-23T20:01:36.362421Z,synthetic_quantum,1200,0.9671,0.9618,0.8922,0.5394,164.97,256,30
2026-04-23T20:00:01.194179Z,synthetic_quantum,1131,0.9901,0.9848,0.9221,0.488,201.14,1024,29
2026-04-23T20:02:28.786635Z,synthetic_quantum,1428,0.9947,0.9924,0.8795,0.4956,409.68,256,28
2026-04-23T20:00:32.987812Z,synthetic_quantum,540,0.9652,0.956,0.8791,0.5106,728.74,512,18
2026-04-23T20:01:40.605990Z,synthetic_quantum,768,0.6863,0.6774,0.6321,0.5329,123.59,256,32
2026-04-23T20:01:06.344139Z,synthetic_quantum,806,0.9603,0.9528,0.9119,0.5484,1323.6,256,31
2026-04-23T20:01:40.806443Z,synthetic_quantum,612,0.6613,0.6548,0.5735,0.5242,1094.66,1024,17
2026-04-23T19:59:56.108110Z,synthetic_quantum,1560,0.8962,0.8868,0.8573,0.4967,1470.12,512,26
2026-04-23T20:01:56.376971Z,synthetic_quantum,1216,0.9811,0.9695,0.953,0.5224,1675.44,1024,19
2026-04-23T19:59:51.754711Z,synthetic_quantum,792,0.9574,0.9429,0.8372,0.4975,859.52,1024,18
2026-04-23T20:01:37.633726Z,synthetic_quantum,1131,0.9719,0.9544,0.855,0.5123,1262.84,256,29
2026-04-23T19:59:55.173224Z,synthetic_quantum,440,0.986,0.9854,0.8984,0.5445,1306.12,1024,20
2026-04-23T19:59:57.395649Z,synthetic_quantum,588,0.5592,0.5491,0.4947,0.4603,2291.68,1024,14
2026-04-23T20:02:26.544955Z,synthetic_quantum,1450,0.5352,0.5294,0.4806,0.4895,882.28,256,29
2026-04-23T20:03:44.094968Z,synthetic_quantum,742,0.9609,0.9593,0.8196,0.4964,342.75,256,14
2026-04-23T20:02:06.096925Z,synthetic_quantum,1007,0.9946,0.9843,0.8823,0.5101,893.29,256,19
2026-04-23T20:03:35.038829Z,synthetic_quantum,754,0.976,0.9694,0.8948,0.5237,638.16,512,13
2026-04-23T20:01:20.832177Z,synthetic_quantum,1150,0.9611,0.953,0.9384,0.4764,1959.28,512,23
2026-04-23T20:02:15.573243Z,synthetic_quantum,868,0.7166,0.7029,0.6479,0.4572,923.3,512,28
2026-04-23T20:00:50.116201Z,synthetic_quantum,546,0.9619,0.949,0.8919,0.4983,732.02,256,21
2026-04-23T20:03:30.121022Z,synthetic_quantum,1080,0.9849,0.9675,0.964,0.4923,3211.38,1024,30
2026-04-23T20:00:27.216281Z,synthetic_quantum,552,0.9765,0.9715,0.9157,0.5272,996.81,256,23
2026-04-23T20:01:56.980477Z,synthetic_quantum,783,0.9956,0.9894,0.8746,0.5487,2693.45,1024,27
2026-04-23T20:01:26.292700Z,synthetic_quantum,580,0.9831,0.9752,0.9518,0.5266,500.88,256,29
2026-04-23T20:02:05.079847Z,synthetic_quantum,1148,0.9896,0.9768,0.9328,0.4564,705.67,256,28
2026-04-23T20:01:14.136188Z,synthetic_quantum,1248,0.9894,0.9795,0.9027,0.464,2479.31,1024,24
2026-04-23T20:00:17.904088Z,synthetic_quantum,765,0.983,0.9637,0.9066,0.5487,84.35,512,15
2026-04-23T20:01:56.834412Z,synthetic_quantum,272,0.9544,0.9356,0.825,0.4648,302.84,256,16
2026-04-23T20:01:16.191829Z,synthetic_quantum,672,0.9013,0.8949,0.8393,0.4972,915.92,1024,12
2026-04-23T20:03:49.421652Z,synthetic_quantum,1116,0.9711,0.9554,0.8543,0.4693,2070.65,1024,31
2026-04-23T20:02:08.863208Z,synthetic_quantum,665,0.9518,0.9339,0.8967,0.4849,124.0,256,19
2026-04-23T20:02:18.090537Z,synthetic_quantum,702,0.9576,0.9504,0.9411,0.5056,172.89,256,18
2026-04-23T20:03:28.299879Z,synthetic_quantum,396,0.9528,0.9354,0.848,0.5417,28.45,256,9
2026-04-23T20:03:54.750297Z,synthetic_quantum,480,0.9601,0.9454,0.9491,0.4795,475.15,512,10
2026-04-23T20:03:54.324487Z,synthetic_quantum,1216,0.9899,0.9759,0.8758,0.4677,76.58,256,32
2026-04-23T20:02:08.683543Z,synthetic_quantum,644,0.9967,0.9818,0.9678,0.5278,731.39,512,14
2026-04-23T20:02:33.424955Z,synthetic_quantum,660,0.9887,0.9786,0.9518,0.4743,375.27,256,12
2026-04-23T20:01:48.765527Z,synthetic_quantum,624,0.9867,0.9813,0.8545,0.4702,1623.25,1024,24
2026-04-23T20:02:48.355299Z,synthetic_quantum,294,0.9715,0.9607,0.9558,0.5426,39.36,256,14
2026-04-23T20:01:45.588358Z,synthetic_quantum,850,0.9828,0.9738,0.9324,0.539,190.74,512,25
2026-04-23T20:01:10.952035Z,synthetic_quantum,1298,0.9729,0.9554,0.9321,0.5224,3689.98,1024,22
2026-04-23T20:00:26.430127Z,synthetic_quantum,238,0.985,0.9709,0.9191,0.4836,634.96,512,14
2026-04-23T20:04:31.176576Z,synthetic_quantum,690,0.9691,0.9532,0.8588,0.5318,3624.05,1024,23
2026-04-23T20:02:28.389573Z,synthetic_quantum,1708,0.9533,0.9469,0.9259,0.4878,337.99,512,28
2026-04-23T20:02:59.387931Z,synthetic_quantum,1134,0.9519,0.9489,0.9001,0.4638,809.96,512,27
2026-04-23T20:03:11.654248Z,synthetic_quantum,696,0.9591,0.9524,0.8852,0.5209,1786.9,512,24
2026-04-23T20:04:34.503330Z,synthetic_quantum,552,0.9571,0.9483,0.9276,0.5351,2101.85,1024,12
2026-04-23T20:04:29.714710Z,synthetic_quantum,144,0.8539,0.8433,0.8044,0.4862,406.85,256,9
2026-04-23T20:03:57.716144Z,synthetic_quantum,660,0.9599,0.9446,0.8296,0.5419,689.54,256,22
2026-04-23T20:03:50.403721Z,synthetic_quantum,513,0.9924,0.9881,0.9135,0.4577,202.34,512,19
2026-04-23T20:01:42.480634Z,synthetic_quantum,648,0.9727,0.9566,0.8783,0.5258,567.42,256,24
2026-04-23T20:02:36.886546Z,synthetic_quantum,210,0.9747,0.9552,0.918,0.5208,218.29,256,10
2026-04-23T20:00:43.307903Z,synthetic_quantum,160,0.6835,0.6791,0.6593,0.4596,479.24,512,8
2026-04-23T20:03:56.725731Z,synthetic_quantum,1020,0.993,0.9843,0.9531,0.5455,503.67,256,17
2026-04-23T20:00:45.624504Z,synthetic_quantum,1504,0.9783,0.9622,0.9433,0.5182,924.89,512,32
2026-04-23T20:03:37.395610Z,synthetic_quantum,1311,0.6382,0.634,0.5432,0.4639,2085.09,1024,23
2026-04-23T20:05:04.733271Z,synthetic_quantum,1620,0.9717,0.9606,0.9543,0.4649,4835.61,1024,27
2026-04-23T20:05:00.807300Z,synthetic_quantum,612,0.9974,0.98,0.9256,0.4508,1376.38,512,17
2026-04-23T20:03:20.231636Z,synthetic_quantum,616,0.984,0.9742,0.9665,0.5141,277.68,256,14
2026-04-23T20:01:17.279515Z,synthetic_quantum,500,0.5997,0.599,0.5258,0.5045,1007.44,512,20
2026-04-23T20:00:20.654015Z,synthetic_quantum,560,0.9828,0.9639,0.8511,0.5116,865.81,1024,10
2026-04-23T20:01:15.193769Z,synthetic_quantum,504,0.9749,0.9587,0.9471,0.5315,1642.22,1024,24
2026-04-23T20:03:43.887460Z,synthetic_quantum,432,0.9789,0.9679,0.8966,0.4555,570.47,256,24
2026-04-23T20:04:28.914791Z,synthetic_quantum,1696,0.7145,0.7046,0.6176,0.4898,627.59,256,32
2026-04-23T20:03:03.516769Z,synthetic_quantum,1736,0.6794,0.6723,0.671,0.5209,869.5,256,31
2026-04-23T20:02:37.999160Z,synthetic_quantum,999,0.649,0.6397,0.5564,0.4826,313.42,256,27
2026-04-23T20:00:44.067045Z,synthetic_quantum,184,0.5671,0.5633,0.5363,0.4915,195.09,512,8
2026-04-23T20:04:36.051402Z,synthetic_quantum,1092,0.9793,0.9768,0.8521,0.4994,1367.41,512,28
2026-04-23T20:00:24.912568Z,synthetic_quantum,384,0.9656,0.954,0.8295,0.5071,4255.54,1024,24
2026-04-23T20:04:34.757452Z,synthetic_quantum,1088,0.9785,0.9697,0.8713,0.4702,1143.55,1024,32
2026-04-23T20:04:15.295190Z,synthetic_quantum,1920,0.9527,0.9505,0.8663,0.5259,684.7,1024,32
2026-04-23T20:01:52.042916Z,synthetic_quantum,882,0.9644,0.9545,0.8757,0.4556,515.5,512,18
2026-04-23T20:00:47.068175Z,synthetic_quantum,672,0.9506,0.9477,0.8893,0.4956,1794.3,1024,16
2026-04-23T20:04:06.100767Z,synthetic_quantum,1624,0.9511,0.9453,0.8994,0.5382,473.13,256,29
2026-04-23T20:04:07.669332Z,synthetic_quantum,456,0.9908,0.9871,0.8862,0.5232,1001.64,512,19
2026-04-23T20:04:36.838962Z,synthetic_quantum,918,0.7066,0.6928,0.6274,0.4968,218.95,1024,18
2026-04-23T20:05:16.318353Z,synthetic_quantum,1032,0.9687,0.9501,0.9187,0.4758,374.41,512,24
2026-04-23T20:02:03.370657Z,synthetic_quantum,475,0.9635,0.9464,0.8742,0.4603,1395.99,512,25
2026-04-23T20:04:18.828186Z,synthetic_quantum,486,0.9913,0.9832,0.9002,0.4692,59.26,512,9
